Week,Bin,Code,Treat,video,Arena,Fish_ID,Sex,Mark,Size,Camera,Stimulus,Day,Tank,Group_ID,Trial,MeanDist,TotalDist,MeanSpeed,MaxSpeed,MeanFreeze,FreqFreeze,TimeFreeze,PercFreeze,Freq5cm,Time5cm,Freq40cm,Time40cm,FreqNear,TimeNear,FreqMid,TimeMid,FreqFar,PercFar
3,9-12,S2,Neg,Dot,Arena 2,40,F,Ora.Whi,19.039,2,1.2,Tuesday,6,DTNG03,Trial    16,0.720752,1621.69,9.00962,24.4458,-,0,0,0,19,13.6797,7,7.9998,22,82.4779,37,42.5589,16,54.9586
3,9-12,S2,Neg,Dot,Arena 2,42,F,Yel.Gre,17.853,2,1.2,Tuesday,6,DTNG03,Trial    14,0.447774,1007.49,5.59732,13.7499,-,0,0,0,27,28.7993,0,0,15,168.476,14,11.5197,0,0
3,9-12,S2,Neg,Dot,Arena 2,45,M,Bro.Gre,17.372,2,1.2,Tuesday,6,DTNG03,Trial    10,0.619132,1393.05,7.73934,23.7069,-,0,0,0,23,25.5194,2,1.75996,25,102.317,36,56.0786,11,21.5995
3,9-12,S2,Neg,Dot,Arena 2,47,F,_._,23.507,2,1.2,Tuesday,6,DTNG03,Trial    18,0.566907,1275.54,7.08651,20.6593,-,0,0,0,29,29.7593,7,8.63978,26,109.037,33,43.1189,8,27.8393
3,9-12,S2,Neg,Dot,Arena 2,49,F,Gre.Blu,19.408,2,1.2,Tuesday,6,DTNG04,Trial    20,0.666882,1500.49,8.33624,28.0493,0.079998,1,0.079998,0.00738825,28,42.3189,15,13.7597,16,96.3176,29,34.1591,14,49.5188
3,9-12,S2,Neg,Dot,Arena 2,60,M,Whi.Red,17.682,1,1.4,Tuesday,2,DTNG04,Trial    13,0.592156,1332.35,7.40214,19.8905,-,0,0,0,31,44.3189,1,0.719982,18,137.517,23,30.8792,5,11.5997
3,9-12,S2,Neg,Dot,Arena 2,64,M,Yel._,17.995,1,1.4,Tuesday,2,DTNG05,Trial    15,0.503031,1131.82,6.28804,32.1702,-,0,0,0,13,20.5595,4,4.31989,18,87.9178,31,49.9988,13,42.0789
3,9-12,S2,Neg,Dot,Arena 2,66,M,Bla.Pur,18.715,1,1.4,Tuesday,2,DTNG05,Trial    17,0.600524,1351.18,7.50674,27.3998,-,0,0,0,23,31.5192,8,9.27977,16,107.517,23,27.6793,8,44.7989
3,9-12,S2,Neg,Dot,Arena 2,74,M,Gre.Ora,15.808,1,1.4,Tuesday,2,DTNG06,Trial    19,0.683676,1538.27,8.54616,37.6329,-,0,0,0,19,37.4391,9,6.07985,12,95.7576,29,29.9992,18,54.2386
3,9-12,S2,Neg,Pred,Arena 2,84,F,Ora.Gre,17.967,2,2.2,Thursday,6,g0096,Trial    36,0.540113,1215.25,6.75158,18.8343,-,0,0,0,4,4.55989,13,16.4796,16,35.9991,33,68.4783,18,75.5181
3,9-12,S2,Neg,Pred,Arena 2,97,F,Whi.Pin,18,2,2.2,Thursday,6,g0096,Trial    38,0.635024,1428.8,7.93799,25.5408,-,0,0,0,22,28.6393,14,21.9994,16,118.237,22,20.3995,7,41.359
3,9-12,S2,Neg,Pred,Arena 2,99,F,Ora.Pin,19.925,2,2.2,Thursday,6,g0095,Trial    32,0.603272,1357.36,7.54108,15.6483,-,0,0,0,12,9.59976,14,37.8391,26,64.7984,36,52.3987,10,62.7984
3,9-12,S2,Pos,Shoal,Arena 2,101,M,Red.Red,16.18,1,4.1,Thursday,2,g0096,Trial    35,0.251963,514.76,3.14961,15.3063,1.31997,8,10.5597,0.973523,8,157.356,0,0,2,163.756,0,0,0,0
3,9-12,S2,Pos,Shoal,Arena 2,102,M,Bla.Bla,19.193,1,4.1,Thursday,2,g0096,Trial    37,0.391643,881.197,4.89566,18.9637,0.079998,3,0.239994,0.0221648,12,103.597,6,22.3194,6,127.197,11,15.3596,6,37.4391
3,9-12,S2,Neg,Pred,Arena 2,104,M,Pur.Blu,16.111,2,2.2,Thursday,6,g0095,Trial    30,0.414453,932.52,5.1808,11.6954,-,0,0,0,11,20.5595,2,5.11987,23,105.517,26,61.8385,4,12.6397
3,9-12,S2,Neg,Pred,Arena 2,107,F,Gre.Blu,19.228,2,2.2,Thursday,6,g0095,Trial    34,0.583827,1313.61,7.29803,18.0495,-,0,0,0,5,10.2397,21,44.3189,6,39.199,28,48.5588,23,92.2377
3,9-12,S2,Pos,Shoal,Arena 2,111,M,Pur.Ora,17.7,1,4.1,Thursday,2,g0095,Trial    31,0.204076,459.17,2.55101,17.3104,0.191995,10,1.91995,0.177318,1,165.036,2,2.47994,1,165.676,4,5.35987,3,8.95978
3,9-12,S2,Pos,Shoal,Arena 2,116,F,Pur.Yel,16.9,1,4.1,Thursday,2,g0095,Trial    29,0.00195072,4.38912,0.0243846,0.281773,89.7578,2,179.516,16.5719,1,179.995,0,0,1,179.995,0,0,0,0
3,9-12,S2,Pos,Shoal,Arena 2,119,M,Pur.Pur,19.01,1,4.1,Thursday,2,g0095,Trial    33,0.270502,608.629,3.38136,17.4993,0.079998,6,0.479988,0.0443492,0,0,15,136.877,0,0,6,8.63978,7,171.356
3,9-12,S2,Neg,Pred,Arena 2,121,M,Bro.Blu,15.5,2,2.2,Thursday,6,g0094,Trial    26,0.623522,1402.92,7.79422,21.1852,-,0,0,0,24,37.0391,17,45.9988,16,91.5177,20,20.7995,5,67.6783
3,9-12,S2,Pos,Shoal,Arena 2,126,F,Bro.gre,18.1,1,4.1,Thursday,2,g0094,Trial    25,0.000768307,1.72869,0.00960408,0.0785681,179.995,1,179.995,16.6162,1,179.995,0,0,1,179.995,0,0,0,0
3,9-12,S2,Pos,Shoal,Arena 2,127,F,Bla.Gre,17.198,1,4.1,Thursday,2,g0094,Trial    27,0.411046,924.853,5.1382,18.5853,1.11997,1,1.11997,0.103481,26,136.797,0,0,6,172.316,5,7.67981,0,0
3,9-12,S2,Neg,Pred,Arena 2,129,M,Blu.Pin,15.676,2,2.2,Thursday,6,g0094,Trial    28,0.612936,1379.11,7.6619,16.5889,-,0,0,0,21,24.7994,17,25.7594,23,77.4381,37,41.919,13,60.6385
3,9-12,S2,Pos,Shoal,Arena 2,143,F,Yel.Yel,19.111,1,4.1,Thursday,2,g0093,Trial    23,0.322691,726.055,4.03374,16.7991,0.079998,3,0.239994,0.0221549,2,167.436,2,7.51981,1,169.196,1,1.43996,1,9.35977
3,9-12,S2,Neg,Pred,Arena 2,145,M,Yel.Blu,16.4,2,2.2,Thursday,6,g0093,Trial    22,0.704664,1585.49,8.80853,20.5297,-,0,0,0,16,20.2395,24,39.279,12,58.6385,29,37.2791,18,84.0779
3,9-12,S2,Neg,Pred,Arena 2,147,M,Red.Yel,18.57,2,2.2,Thursday,6,g0093,Trial    24,0.469744,1056.92,5.87195,21.3898,2.06217,9,18.5595,1.69677,30,103.037,0,0,4,176.556,3,3.43991,0,0
3,9-12,S2,Pos,Shoal,Arena 2,151,F,Red.Whi,19,1,4.1,Thursday,2,g0093,Trial    21,0.489475,1101.32,6.11859,33.8044,0.839979,2,1.67996,0.155222,18,98.3975,3,5.43986,10,127.757,20,23.1194,10,29.1193
3,9-12,S2,Pos,Shoal,Arena 2,155,M,Pur._,NA,1,4.1,Thursday,2,g0097,Trial    39,0.317374,714.091,3.96727,15.0091,0.079998,3,0.239994,0.0221648,23,157.196,0,0,3,178.636,2,1.35997,0,0
3,9-12,S2,Neg,Pred,Arena 2,159,F,Pin.Blu,NA,2,2.2,Thursday,6,g0097,Trial    40,0.626759,1410.21,7.83468,22.2468,-,0,0,0,12,10.1597,19,19.0395,17,72.9582,33,44.8789,16,62.1584
3,9-12,S2,Neg,Dot,Arena 2,164,M,Bla.Pin,15.878,2,1.2,Tuesday,6,DTNG02,Trial     8,0.624086,1404.19,7.80127,27.7218,-,0,0,0,24,26.6393,7,5.99985,17,97.9176,28,48.5588,11,33.5192
3,9-12,S2,Neg,Dot,Arena 2,167,F,Pin.Whi,18.142,1,1.4,Tuesday,2,DTNG02,Trial     9,0.695064,1563.89,8.68851,33.5024,-,0,0,0,18,13.6797,6,5.27987,29,73.9182,50,67.5983,22,38.479
3,9-12,S2,Neg,Dot,Arena 2,168,M,Pin.Pur,17.859,1,1.4,Tuesday,2,DTNG04,Trial    11,0.649398,1459.2,8.11768,50.2207,-,0,0,0,30,40.639,9,15.2796,17,104.637,30,35.3591,15,39.919
3,15-18,A,Amb,ShDot,Arena 2,7,M,Red.Bro,17.675,2,1.2,Tuesday,6,DTNG01,Trial     4,0.42244,950.491,5.28064,15.4779,0.199995,2,0.39999,0.036974,24,120.157,1,0.639984,4,168.716,6,8.71978,1,2.55994
3,15-18,A,Amb,zfDot,Arena 2,9,F,Yel.Bro,18.743,1,1.4,Tuesday,2,DTNG01,Trial     1,0.5045,1135.13,6.30641,46.3488,-,0,0,0,28,74.7981,4,7.9198,9,137.037,17,17.0396,9,25.9194
3,15-18,A,Amb,zfDot,Arena 2,11,F,Whi.Bla,18.4,1,1.4,Tuesday,2,DTNG01,Trial     3,0.503036,1131.83,6.2881,43.1963,0.159996,1,0.159996,0.0147962,27,111.117,2,3.19992,9,149.676,16,18.5595,8,11.7597
3,15-18,A,Amb,ShDot,Arena 2,15,M,Pin._,17.115,2,1.2,Tuesday,6,DTNG01,Trial     2,0.206654,464.971,2.58324,16.0153,0.168885,9,1.51996,0.140439,3,169.436,0,0,1,172.556,2,1.83995,2,5.59986
3,15-18,A,Amb,zfDot,Arena 2,17,F,Ora._,19.361,1,1.4,Tuesday,2,DTNG01,Trial     5,0.564981,1271.21,7.06244,29.0832,-,0,0,0,17,50.1587,5,5.99985,18,114.477,26,37.5191,9,27.9993
3,15-18,A,Amb,zfDot,Arena 2,23,F,Ora.Gre,18.812,1,1.4,Tuesday,2,DTNG02,Trial     7,0.376273,846.614,4.70353,23.0007,0.599985,2,1.19997,0.110922,25,153.436,0,0,1,179.995,0,0,0,0
3,15-18,A,Amb,ShDot,Arena 2,29,M,_.Pin,15.878,2,1.2,Tuesday,6,DTNG02,Trial     6,0.271372,610.588,3.39224,8.82749,0.0999975,4,0.39999,0.0369576,13,141.516,1,3.9199,2,168.876,2,5.35987,1,5.75986
3,15-18,A,Amb,ShDot,Arena 2,39,F,Red.Pin,23.218,2,1.2,Tuesday,6,DTNG03,Trial    12,0.428005,963.01,5.35019,14.6132,-,0,0,0,29,155.276,0,0,2,179.516,1,0.479988,0,0
3,15-18,A,Amb,ShDot,Arena 2,40,F,Ora.Whi,19.039,2,1.2,Tuesday,6,DTNG03,Trial    16,0.310005,697.511,3.87516,18.9893,0.139996,4,0.559986,0.0517407,7,156.636,3,4.31989,3,162.796,6,6.87983,4,10.3197
3,15-18,A,Amb,ShDot,Arena 2,42,F,Yel.Gre,17.853,2,1.2,Tuesday,6,DTNG03,Trial    14,0.378618,851.89,4.73284,24.2761,-,0,0,0,5,99.6775,7,4.55989,2,106.877,16,23.3594,15,49.7588
3,15-18,A,Amb,ShDot,Arena 2,45,M,Bro.Gre,17.372,2,1.2,Tuesday,6,DTNG03,Trial    10,0.400925,902.081,5.01169,17.0627,0.079998,2,0.159996,0.0147765,32,118.477,1,0.39999,2,175.516,2,2.23994,1,2.23994
3,15-18,A,Amb,ShDot,Arena 2,47,F,_._,21.507,2,1.2,Tuesday,6,DTNG03,Trial    18,0.208866,469.948,2.61089,7.53372,0.119997,10,1.19997,0.110775,1,179.995,0,0,1,179.995,0,0,0,0
3,15-18,A,Amb,ShDot,Arena 2,49,F,Gre.Blu,19.408,2,1.2,Tuesday,6,DTNG04,Trial    20,0.334878,753.476,4.18608,24.0808,-,0,0,0,14,153.276,0,0,1,174.556,2,3.51991,2,1.91995
3,15-18,A,Amb,zfDot,Arena 2,60,M,Whi.Red,17.682,1,1.4,Tuesday,2,DTNG04,Trial    13,0.424083,954.187,5.30117,21.1924,-,0,0,0,30,106.477,0,0,8,166.476,9,11.1997,1,2.31994
3,15-18,A,Amb,zfDot,Arena 2,64,M,Yel._,17.995,1,1.4,Tuesday,2,DTNG05,Trial    15,0.512236,1152.53,6.40311,52.8104,0.079998,1,0.079998,0.00739481,10,23.7594,7,7.43981,18,67.5183,30,39.439,13,73.0382
3,15-18,A,Amb,zfDot,Arena 2,66,M,Bla.Pur,18.715,1,1.4,Tuesday,2,DTNG05,Trial    17,0.559205,1258.21,6.99024,57.5994,0.079998,1,0.079998,0.00739153,21,66.0783,5,6.39984,11,114.477,17,29.1993,7,36.3191
3,15-18,A,Amb,zfDot,Arena 2,74,M,Gre.Ora,15.808,1,1.4,Tuesday,2,DTNG06,Trial    19,0.57049,1283.6,7.1313,51.3962,-,0,0,0,24,101.917,7,6.07985,8,133.597,19,16.4796,11,29.9193
3,15-18,A,Amb,ShPred,Arena 2,84,F,Ora.Gre,17.967,2,2.2,Thursday,6,g0096,Trial    36,0.417745,939.926,5.22194,15.4949,0.079998,1,0.079998,0.00739481,18,137.597,0,0,7,168.956,7,10.0797,1,0.959976
3,15-18,A,Amb,ShPred,Arena 2,97,F,Whi.Pin,18,2,2.2,Thursday,6,g0096,Trial    38,0.608387,1368.87,7.60503,25.1842,0.079998,1,0.079998,0.00736865,31,116.957,0,0,9,173.196,8,6.79983,0,0
3,15-18,A,Amb,ShPred,Arena 2,99,F,Ora.Pin,19.925,2,2.2,Thursday,6,g0095,Trial    32,0.545279,1226.88,6.81616,23.4913,-,0,0,0,25,95.2776,1,2.15995,11,153.116,14,18.6395,3,8.23979
3,15-18,A,Amb,SilShoal,Arena 2,101,M,Red.Red,16.18,1,4.1,Thursday,2,g0096,Trial    35,0.283803,638.556,3.54762,15.8814,0.079998,4,0.319992,0.0295007,11,161.996,0,0,3,178.556,2,1.43996,0,0
3,15-18,A,Amb,SilShoal,Arena 2,102,M,Bla.Bla,19.193,1,4.1,Thursday,2,g0096,Trial    37,0.355428,799.713,4.44296,16.7843,10.3997,2,20.7995,1.92095,10,84.7179,8,17.0396,7,104.157,9,45.4389,3,30.3992
3,15-18,A,Amb,ShPred,Arena 2,104,M,Pur.Blu,16.111,2,2.2,Thursday,6,g0095,Trial    30,0.306248,689.057,3.82819,7.79215,5.51986,1,5.51986,0.507092,21,55.0386,0,0,14,155.676,13,24.3194,0,0
3,15-18,A,Amb,ShPred,Arena 2,107,F,Gre.Blu,19.228,2,2.2,Thursday,6,g0095,Trial    34,0.401714,903.053,5.02155,19.8872,0.079998,1,0.079998,0.00740796,13,147.196,1,0.639984,5,168.236,7,7.67981,2,3.9199
3,15-18,A,Amb,SilShoal,Arena 2,111,M,Pur.Ora,17.7,1,4.1,Thursday,2,g0095,Trial    31,0.142595,320.839,1.78248,13.3937,0.146663,12,1.75996,0.162542,3,175.436,0,0,2,178.316,1,1.67996,0,0
3,15-18,A,Amb,SilShoal,Arena 2,116,F,Pur.Yel,16.9,1,4.1,Thursday,2,g0095,Trial    29,0.0014039,3.15877,0.0175492,0.0823136,179.995,1,179.995,16.6162,1,179.995,0,0,1,179.995,0,0,0,0
3,15-18,A,Amb,SilShoal,Arena 2,119,M,Pur.Pur,19.01,1,4.1,Thursday,2,g0095,Trial    33,0.212811,478.825,2.6602,20.5475,0.0959976,5,0.479988,0.0443492,4,168.476,1,1.91995,1,171.756,2,3.11992,2,5.11987
3,15-18,A,Amb,ShPred,Arena 2,121,M,Bro.Blu,15.5,2,2.2,Thursday,6,g0094,Trial    26,0.555768,1250.48,6.94728,20.0424,-,0,0,0,15,60.3185,26,35.5991,2,80.638,10,14.7996,9,84.5579
3,15-18,A,Amb,SilShoal,Arena 2,126,F,Bro.gre,18.1,1,4.1,Thursday,2,g0094,Trial    25,0.00177835,4.00129,0.0222299,0.0949959,179.995,1,179.995,16.6162,1,179.995,0,0,1,179.995,0,0,0,0
3,15-18,A,Amb,SilShoal,Arena 2,127,F,Bla.Gre,17.198,1,4.1,Thursday,2,g0094,Trial    27,0.323592,728.082,4.045,17.2325,0.447989,5,2.23994,0.206963,27,134.717,0,0,9,172.556,8,7.43981,0,0
3,15-18,A,Amb,ShPred,Arena 2,129,M,Blu.Pin,15.676,2,2.2,Thursday,6,g0094,Trial    28,0.371187,835.17,4.63995,18.9259,0.079998,4,0.319992,0.0295661,17,127.357,1,0.719982,7,168.556,7,9.11977,1,2.31994
3,15-18,A,Amb,SilShoal,Arena 2,143,F,Yel.Yel,19.111,1,4.1,Thursday,2,g0093,Trial    23,0.548899,1235.02,6.86141,27.4012,-,0,0,0,24,101.677,7,14.7996,8,132.797,16,17.9995,8,29.1993
3,15-18,A,Amb,ShPred,Arena 2,145,M,Yel.Blu,16.4,2,2.2,Thursday,6,g0093,Trial    22,0.504939,1136.11,6.31189,18.3092,-,0,0,0,23,114.957,4,4.1599,8,159.836,10,9.75976,3,10.3997
3,15-18,A,Amb,ShPred,Arena 2,147,M,Red.Yel,18.57,2,2.2,Thursday,6,g0093,Trial    24,0.49374,1110.92,6.17191,18.592,0.93331,3,2.79993,0.255979,35,143.516,0,0,1,179.995,0,0,0,0
3,15-18,A,Amb,SilShoal,Arena 2,151,F,Red.Whi,19,1,4.1,Thursday,2,g0093,Trial    21,0.520379,1170.85,6.5049,27.5355,0.159996,1,0.159996,0.0147831,20,87.4378,6,3.9999,11,123.037,22,26.2393,12,30.7192
3,15-18,A,Amb,SilShoal,Arena 2,155,M,Pur._,NA,1,4.1,Thursday,2,g0097,Trial    39,0.508217,1143.49,6.35288,26.4424,-,0,0,0,36,101.357,4,2.31994,10,161.116,13,10.4797,3,8.39979
3,15-18,A,Amb,ShPred,Arena 2,159,F,Pin.Blu,NA,2,2.2,Thursday,6,g0097,Trial    40,0.467087,1050.95,5.83874,11.8996,-,0,0,0,36,94.7976,1,1.67996,12,163.676,12,11.7597,1,4.55989
3,15-18,A,Amb,ShDot,Arena 2,164,M,Bla.Pin,15.878,2,1.2,Tuesday,6,DTNG02,Trial     8,0.351688,791.298,4.39621,15.3203,0.13333,3,0.39999,0.036974,19,115.037,0,0,8,150.716,8,29.2793,0,0
3,15-18,A,Amb,zfDot,Arena 2,167,F,Pin.Whi,18.142,1,1.4,Tuesday,2,DTNG02,Trial     9,0.505558,1137.51,6.31964,47.3303,0.079998,1,0.079998,0.00730727,30,54.1586,2,1.03997,16,130.797,24,31.2792,9,17.9196
3,15-18,A,Amb,zfDot,Arena 2,168,M,Pin.Pur,17.859,1,1.4,Tuesday,2,DTNG04,Trial    11,0.533494,1200.36,6.66884,41.6427,-,0,0,0,18,87.0378,10,5.75986,4,122.957,19,18.1595,15,38.879
3,3-6,S1,Pos,zf,Arena 3,3,F,Pur.Bla,19.158,1,4.4,Tuesday,3,DTNG01,Trial     1,0.385267,866.85,4.81595,24.386,0.119997,2,0.239994,0.0221943,13,145.196,5,9.67976,2,157.996,5,4.79988,4,17.1996
3,3-6,S1,Pos,zf,Arena 3,4,F,Red.Whi,19.896,1,4.4,Tuesday,3,DTNG01,Trial     3,0.368986,830.218,4.61244,11.6321,-,0,0,0,17,150.716,0,0,2,179.436,1,0.559986,0,0
3,3-6,S1,Neg,Pred,Arena 3,6,M,Blu.Pur,16.361,2,2.1,Tuesday,7,DTNG01,Trial     2,0.587895,1322.76,7.34887,17.6493,-,0,0,0,17,15.1996,0,0,46,117.917,46,62.0784,0,0
3,3-6,S1,Neg,Pred,Arena 3,16,M,_.Ora,17.048,2,2.1,Tuesday,7,DTNG01,Trial     4,0.608336,1368.76,7.60439,16.2558,-,0,0,0,25,49.8388,8,13.0397,15,103.117,23,46.3188,8,30.5592
3,3-6,S1,Pos,zf,Arena 3,20,F,Pin.Pin,17.91,1,4.4,Tuesday,3,DTNG02,Trial     5,0.269666,606.749,3.37091,10.4167,0.079998,3,0.239994,0.0221844,2,177.756,0,0,1,179.995,0,0,0,0
3,3-6,S1,Pos,zf,Arena 3,24,F,_.Pur,18.46,1,4.4,Tuesday,3,DTNG02,Trial     9,0.232405,522.911,2.90514,8.55554,0.138178,11,1.51996,0.138838,6,176.396,0,0,1,179.995,0,0,0,0
3,3-6,S1,Neg,Pred,Arena 3,28,M,Ora.Red,14.493,2,2.1,Tuesday,7,DTNG02,Trial     6,0.307978,692.951,3.84982,10.3145,11.7197,2,23.4394,2.16572,16,47.0388,0,0,14,137.117,14,42.8789,0,0
3,3-6,S1,Neg,Pred,Arena 3,33,F,Whi.Bro,19.618,2,2.1,Tuesday,7,DTNG03,Trial    14,0.543454,1222.77,6.79335,19.4498,0.079998,1,0.079998,0.00738825,20,57.5986,16,37.5191,11,89.8378,20,28.6393,9,61.5185
3,3-6,S1,Neg,Pred,Arena 3,38,F,Red._,20.09,2,2.1,Tuesday,7,DTNG03,Trial    12,0.479901,1079.78,5.99891,20.4339,-,0,0,0,30,54.3986,4,6.31984,20,131.277,22,33.4392,3,15.2796
3,3-6,S1,Neg,Pred,Arena 3,41,F,Red.Yel,18.385,2,2.1,Tuesday,7,DTNG03,Trial    16,0.60914,1370.57,7.61444,15.7372,-,0,0,0,26,66.7183,6,7.19982,19,128.077,25,35.0391,7,16.8796
3,3-6,S1,Neg,Pred,Arena 3,43,M,Gre.Yel,15.933,2,2.1,Tuesday,7,DTNG03,Trial    10,0.478069,1075.66,5.97601,18.6889,-,0,0,0,8,9.67976,2,7.8398,33,85.2779,35,75.9181,3,18.7995
3,3-6,S1,Neg,Pred,Arena 3,50,F,Ora.Pur,19.984,2,2.1,Tuesday,7,DTNG03,Trial    18,0.531899,1196.77,6.64891,19.0693,-,0,0,0,18,27.9993,11,12.4797,12,86.5578,26,42.8789,15,50.5587
3,3-6,S1,Neg,Pred,Arena 3,51,F,Red.Red,20.298,2,2.1,Tuesday,7,DTNG04,Trial    20,0.522397,1175.39,6.53012,16.1538,-,0,0,0,13,29.4393,18,41.039,9,57.2786,22,41.519,13,81.198
3,3-6,S1,Pos,zf,Arena 3,58,M,_.Bla,16.345,1,4.4,Tuesday,3,DTNG04,Trial    11,0.363581,818.057,4.54488,12.5255,-,0,0,0,11,143.836,0,0,5,165.996,4,13.9996,0,0
3,3-6,S1,Pos,zf,Arena 3,59,M,Yel.Yel,NA,1,4.4,Tuesday,3,DTNG04,Trial    13,0.366428,824.463,4.58046,9.75451,0.079998,2,0.159996,0.0147962,13,133.917,0,0,6,158.876,6,21.1195,0,0
3,3-6,S1,Pos,zf,Arena 3,67,M,Blu.Bro,19.222,1,4.4,Tuesday,3,DTNG05,Trial    15,0.295994,665.987,3.70002,11.5867,0.0914263,7,0.639984,0.0591585,9,169.756,0,0,1,179.995,0,0,0,0
3,3-6,S1,Pos,zf,Arena 3,69,M,Red.Bro,17.193,1,4.4,Tuesday,3,DTNG05,Trial    17,0.225023,506.302,2.81286,15.0308,0.257771,9,2.31994,0.214354,2,146.476,1,1.67996,1,148.236,2,6.07985,1,25.6794
3,3-6,S1,Pos,zf,Arena 3,73,M,Pur.Whi,18.563,1,4.4,Tuesday,3,DTNG06,Trial    19,0.267863,602.692,3.34837,10.1038,-,0,0,0,10,173.516,0,0,1,179.995,0,0,0,0
3,3-6,S1,Neg,Snake,Arena 3,81,F,Pin.Pin,15.45,2,3.3,Thursday,7,g0096,Trial    36,0.568652,1279.47,7.10833,13.9017,-,0,0,0,18,40.159,10,31.1992,15,72.7182,23,55.7586,9,51.5187
3,3-6,S1,Neg,Sil,Arena 3,86,M,Yel.Ora,16.876,1,4.3,Thursday,3,g0096,Trial    35,0.524269,1179.61,6.55353,27.159,-,0,0,0,12,18.3995,13,20.5595,13,54.9586,23,57.2786,11,67.7583
3,3-6,S1,Neg,Sil,Arena 3,87,M,Red._,17.9,1,4.3,Thursday,3,g0096,Trial    37,0.83715,1883.59,10.4646,38.85,-,0,0,0,36,62.0784,13,14.2396,28,113.597,41,32.7992,13,33.5992
3,3-6,S1,Neg,Snake,Arena 3,91,F,Red.Yel,18.537,2,3.3,Thursday,7,g0096,Trial    38,0.669264,1505.84,8.366,18.6535,-,0,0,0,19,32.0792,20,53.5987,11,61.5185,24,27.4393,14,91.0377
3,3-6,S1,Neg,Snake,Arena 3,105,F,Gre.Bro,18.755,2,3.3,Thursday,7,g0095,Trial    32,0.578897,1302.52,7.23639,16.0704,-,0,0,0,8,24.7994,19,35.0391,6,38.319,25,42.3989,20,99.2775
3,3-6,S1,Neg,Snake,Arena 3,108,F,Whi.Yel,17.86,2,3.3,Thursday,7,g0095,Trial    34,0.607839,1367.64,7.59818,22.014,-,0,0,0,21,41.999,16,40.479,12,77.1181,26,30.0792,14,72.7982
3,3-6,S1,Neg,Sil,Arena 3,109,M,Pur.Gre,17.357,1,4.3,Thursday,3,g0095,Trial    31,0.496271,1116.61,6.20354,48.4217,0.159996,1,0.159996,0.0147765,20,85.3579,7,19.5195,11,118.477,16,23.5194,6,37.999
3,3-6,S1,Neg,Sil,Arena 3,115,F,Gre.Bla,18.496,1,4.3,Thursday,3,g0095,Trial    29,0.590104,1327.73,7.37649,22.1296,-,0,0,0,25,66.4783,11,17.0396,10,112.877,20,24.2394,10,42.8789
3,3-6,S1,Neg,Snake,Arena 3,117,M,Gre.Pur,18.784,2,3.3,Thursday,7,g0095,Trial    30,0.496572,1117.29,6.2073,17.9341,0.079998,1,0.079998,0.00734916,18,56.5586,11,22.3194,12,96.4776,21,37.1191,10,46.3988
3,3-6,S1,Neg,Snake,Arena 3,122,M,Bro.Yel,14.247,2,3.3,Thursday,7,g0094,Trial    24,0.378575,851.795,4.73231,15.7151,-,0,0,0,24,93.9976,0,0,12,152.956,11,27.0393,0,0
3,3-6,S1,Neg,Snake,Arena 3,123,M,_.Red,14.15,2,3.3,Thursday,7,g0094,Trial    28,0.620378,1395.85,7.75492,18.963,-,0,0,0,21,52.7187,11,18.6395,15,95.8376,31,36.3191,15,47.8388
3,3-6,S1,Neg,Sil,Arena 3,125,F,Bro.Pur,17.5,1,4.3,Thursday,3,g0094,Trial    25,0.65331,1469.95,8.16658,26.4065,0.079998,1,0.079998,0.00738498,19,27.8393,20,30.1592,14,54.7986,29,35.5191,16,89.6778
3,3-6,S1,Neg,Snake,Arena 3,137,M,Blu.Pur,17.38,2,3.3,Thursday,7,g0094,Trial    26,0.576402,1296.91,7.20521,16.5213,-,0,0,0,28,54.5586,10,25.9194,15,104.717,21,30.3192,7,44.9589
3,3-6,S1,Neg,Snake,Arena 3,139,M,Yel.Gre,15.793,2,3.3,Thursday,7,g0093,Trial    22,0.582044,1309.6,7.27574,15.3941,-,0,0,0,16,27.0393,14,37.7591,15,70.2382,19,50.8787,5,58.8785
3,3-6,S1,Neg,Sil,Arena 3,141,F,Bro.Ora,18.263,1,4.3,Thursday,3,g0094,Trial    27,0.526003,1183.51,6.5752,21.8042,-,0,0,0,20,52.4787,15,22.7194,13,79.518,21,44.3189,9,56.1586
3,3-6,S1,Neg,Sil,Arena 3,149,F,Yel.Whi,20.7,1,4.3,Thursday,3,g0093,Trial    21,0.641224,1442.75,8.0155,26.6212,2.27994,2,4.55989,0.421317,18,54.8786,15,33.1992,13,79.598,26,28.0793,13,72.3182
3,3-6,S1,Neg,Sil,Arena 3,152,F,Red.Pin,16.215,1,4.3,Thursday,3,g0093,Trial    23,0.607602,1367.1,7.59521,22.3042,-,0,0,0,33,76.3981,4,4.1599,19,129.117,26,34.1591,8,16.7196
3,3-6,S1,Neg,Sil,Arena 3,156,M,Whi.Bro,NA,1,4.3,Thursday,3,g0097,Trial    39,0.595009,1338.77,7.4378,40.9357,-,0,0,0,32,71.2782,4,4.79988,20,127.597,25,35.7591,5,16.6396
3,3-6,S1,Neg,Snake,Arena 3,158,F,Ora.Gre,NA,2,3.3,Thursday,7,g0097,Trial    40,0.498672,1122.01,6.23355,17.635,0.079998,1,0.079998,0.00738825,11,36.8791,8,59.2785,11,60.4785,18,37.9191,8,81.598
